Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio,Elapsed Time (s),Form Power,Leg Spring Stiffness,Power,accumulated_power,activity_type,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,power,run_score,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,trail_score,vertical_oscillation,vertical_ratio,unknown_107,unknown_134,unknown_135,unknown_136,unknown_140,unknown_143,unknown_144,unknown_87,Air Power,Cadence,Ground Time,Impact Loading Rate,Stryd Humidity,Stryd Temperature,Vertical Oscillation,unknown_108,elapsed_seconds
1745263112,1.6,0.72,0.0133333333333333,1.493,0,173.11,0,0.0,0.0,676,114,0.0,629.0,0,0.0,0,0,0,0.0,57,54,0.0,120,18384,walking,56,173.11,629.0,1.493,0.5,154,422643083,-984257295,102,37.4787712097168,,,,858.0,34,2025-04-21 19:18:32,0.0,54.5,6.62,1,100.0,20,155,1415,60,154,0.0,1.0,57.0,676.0,0.0,33.0,31.0,0.0,3460.0,57
1745263113,1.6133333333333333,0.72,0.0133333333333333,1.493,0,174.06,0,0.0,0.0,678,114,0.0,628.79999,0,0.0,0,0,0,0.0,58,54,0.0,121,18520,walking,56,174.06,628.8,1.493,0.5,153,422642983,-984257403,96,39.28060531616211,,,,850.0,34,2025-04-21 19:18:33,0.0,53.5,6.53,1,100.0,20,155,1415,60,153,54222.0,1.0,57.0,678.0,0.0,33.0,31.0,0.0,3460.0,58
1745263114,1.6133333333333333,0.72,0.0133333333333333,1.484,0,175.58,0,0.0,0.0,678,114,0.0,628.79999,0,0.0,0,0,0,0.0,59,54,0.0,121,18654,walking,56,175.58,628.8,1.484,0.5,153,422642874,-984257542,96,39.13153076171875,,,,850.0,34,2025-04-21 19:18:34,0.0,52.5,6.53,1,100.0,20,154,1406,60,153,54222.0,1.0,57.0,678.0,0.0,33.0,31.0,0.0,3460.0,59
1745263115,1.6133333333333333,0.72,0.0133333333333333,1.446,0,176.85001,0,0.0,0.0,678,114,0.0,628.79999,0,0.0,0,0,0,0.0,60,54,0.0,121,18787,walking,56,176.85,628.8,1.446,0.5,153,422642798,-984257653,95,39.2855110168457,,,,691.0,34,2025-04-21 19:18:35,0.0,52.5,6.71,1,100.0,20,153,1370,60,153,54222.0,1.0,57.0,678.0,0.0,33.0,31.0,0.0,3370.0,60
1745263116,1.6266666666666667,0.72,0.0133333333333333,1.39,0,177.83,0,0.0,0.0,678,114,0.0,628.79999,0,0.0,0,0,0,0.0,61,54,0.0,122,18919,walking,57,177.83,628.8,1.39,0.0,155,422642733,-984257717,93,39.996681213378906,,,,713.0,34,2025-04-21 19:18:36,0.0,54.5,7.03,1,100.0,20,153,1317,60,155,54222.0,1.0,57.0,678.0,0.0,33.0,31.0,0.0,3370.0,61
1745263117,1.6266666666666667,0.72,0.0133333333333333,1.381,0,178.92999,0,0.0,0.0,680,114,0.0,628.79999,0,0.0,0,0,0,0.0,62,54,0.0,122,19046,walking,57,178.93,628.8,1.381,0.0,155,422642645,-984257832,93,40.50697708129883,,,,723.0,34,2025-04-21 19:18:37,0.0,55.5,7.31,1,100.0,20,154,1308,60,155,54056.0,1.0,57.0,680.0,0.0,33.0,31.0,0.0,3370.0,62
1745263118,1.6266666666666667,0.72,0.0133333333333333,1.381,0,179.99001,0,0.0,0.0,680,114,0.0,628.79999,0,0.0,0,0,0,0.0,63,54,0.0,122,19167,walking,57,179.99,628.8,1.381,0.0,154,422642546,-984257953,91,41.90890884399414,,,,712.0,34,2025-04-21 19:18:38,0.0,56.5,7.4,1,100.0,20,155,1308,60,154,64961.0,1.0,57.0,680.0,0.0,33.0,31.0,0.0,3370.0,63
1745263119,1.6133333333333333,0.72,0.0266666666666666,1.353,0,181.86,0,0.0,0.0,682,112,0.0,628.79999,0,0.0,0,0,0,0.0,64,54,0.0,121,19284,walking,56,181.86,628.8,1.353,0.5,152,422642474,-984258174,96,40.49736022949219,,,,710.0,34,2025-04-21 19:18:39,0.0,57.5,7.5,1,100.0,20,155,1282,60,152,0.0,2.0,56.0,682.0,0.0,33.0,31.0,0.0,3388.0,64
1745263120,1.6,0.72,0.0266666666666666,1.344,0,183.48,0,0.0,0.0,684,112,0.0,628.79999,0,0.0,0,0,0,0.0,65,54,0.0,120,19399,walking,56,183.48,628.8,1.344,0.5,152,422642385,-984258360,96,41.02919006347656,,,,705.0,34,2025-04-21 19:18:40,0.0,57.5,7.59,1,100.0,20,152,1276,60,152,64281.0,2.0,56.0,684.0,0.0,33.0,31.0,0.0,3388.0,65
1745263121,1.6,0.72,0.0266666666666666,1.344,0,185.2,0,0.0,0.0,684,112,0.0,628.79999,0,0.0,0,0,0,0.0,66,54,0.0,120,19512,walking,56,185.2,628.8,1.344,0.0,152,422642258,-984258489,95,40.70437240600586,,,,716.0,34,2025-04-21 19:18:41,0.0,56.5,7.5,1,100.0,20,152,1276,60,152,64992.0,2.0,56.0,684.0,0.0,33.0,31.0,0.0,3388.0,66
1745263122,1.586666666666667,0.72,0.0266666666666666,1.362,0,186.91,0,0.0,0.0,684,112,0.0,629.0,0,0.0,0,0,0,0.0,67,54,0.0,119,19627,walking,56,186.91,629.0,1.362,0.0,152,422642147,-984258646,95,40.4057502746582,,,,726.0,34,2025-04-21 19:18:42,0.0,55.5,7.21,1,100.0,20,152,1294,60,152,64992.0,2.0,56.0,684.0,0.0,33.0,31.0,0.0,3388.0,67
1745263123,1.5733333333333333,0.72,0.0266666666666666,1.381,0,188.46001,0,0.0,0.0,684,112,0.0,628.79999,0,0.0,0,0,0,0.0,68,54,0.0,118,19742,walking,56,188.46,628.8,1.381,0.0,150,422642062,-984258826,95,39.909278869628906,,,,750.0,34,2025-04-21 19:18:43,0.0,53.5,7.12,1,100.0,20,152,1312,60,150,64992.0,2.0,56.0,684.0,0.0,33.0,31.0,0.0,3388.0,68
1745263124,1.5733333333333333,0.72,0.0266666666666666,1.4,0,189.53999,0,0.0,0.0,684,112,0.0,628.79999,0,0.0,0,0,0,0.0,69,54,0.0,118,19859,walking,56,189.54,628.8,1.4,0.5,149,422641962,-984258918,90,41.30929183959961,,,,759.0,34,2025-04-21 19:18:44,0.0,53.5,7.03,1,,20,151,1329,60,149,64992.0,2.0,56.0,684.0,0.0,33.0,31.0,0.0,3518.0,69
1745263125,1.586666666666667,0.72,0.0266666666666666,1.418,0,191.10001,0,0.0,0.0,684,112,0.0,628.79999,0,0.0,0,0,0,0.0,70,54,0.0,119,19978,walking,56,191.1,628.8,1.418,0.5,148,422641817,-984259066,90,40.58103942871094,,,,759.0,34,2025-04-21 19:18:45,0.0,53.5,7.03,1,100.0,20,149,1347,60,148,0.0,2.0,56.0,684.0,0.0,33.0,31.0,0.0,3518.0,70
1745263126,1.586666666666667,0.72,0.0266666666666666,1.418,0,192.83,0,0.0,0.0,684,112,0.0,628.79999,0,0.0,0,0,0,0.0,71,54,0.0,119,20097,walking,56,192.83,628.8,1.418,0.0,147,422641662,-984259196,93,39.94596481323242,,,,791.0,34,2025-04-21 19:18:46,0.0,53.5,6.81,1,100.0,20,148,1347,60,147,64975.0,2.0,56.0,684.0,0.0,33.0,31.0,0.0,3518.0,71
1745263127,1.586666666666667,0.72,0.0266666666666666,1.409,0,194.35001,0,0.0,0.0,684,112,0.0,629.0,0,0.0,0,0,0,0.0,72,54,0.0,119,20216,walking,56,194.35,629.0,1.409,0.0,146,422641538,-984259303,95,39.40342330932617,,,,785.0,34,2025-04-21 19:18:47,0.0,53.5,6.81,1,100.0,20,148,1338,60,146,64975.0,2.0,56.0,684.0,0.0,33.0,31.0,0.0,3518.0,72
1745263128,1.5733333333333333,0.72,0.0266666666666666,1.409,0,195.61,0,0.0,0.0,688,112,0.0,629.0,0,0.0,0,0,0,0.0,73,54,0.0,118,20335,walking,56,195.61,629.0,1.409,0.0,146,422641428,-984259355,97,38.7926025390625,,,,787.0,34,2025-04-21 19:18:48,0.0,53.5,6.81,1,100.0,20,147,1338,60,146,4987.0,2.0,56.0,688.0,0.0,33.0,31.0,0.0,3518.0,73
1745263129,1.6,0.72,0.0133333333333333,1.418,0,196.21001,0,0.0,0.0,690,112,0.0,628.79999,0,0.0,0,0,0,0.0,74,54,0.0,120,20452,walking,55,196.21,628.8,1.418,0.5,145,422641360,-984259447,98,38.55678176879883,,,,787.0,34,2025-04-21 19:18:49,0.0,53.5,6.71,1,,20,146,1347,60,145,0.0,1.0,56.0,690.0,0.0,33.0,31.0,0.0,3605.0,74
1745263130,1.6133333333333333,0.72,0.0133333333333333,1.418,0,197.5,0,0.0,0.0,690,112,0.0,628.79999,0,0.0,0,0,0,0.0,75,54,0.0,121,20565,walking,55,197.5,628.8,1.418,0.5,145,422641265,-984259579,101,37.81853485107422,,,,782.0,34,2025-04-21 19:18:50,0.0,52.5,6.71,1,100.0,20,146,1347,60,145,,1.0,56.0,690.0,0.0,33.0,31.0,0.0,3605.0,75
1745263131,1.6266666666666667,0.72,0.0133333333333333,1.418,0,198.73,0,0.0,0.0,690,112,0.0,628.79999,0,0.0,0,0,0,0.0,76,54,0.0,122,20673,walking,55,198.73,628.8,1.418,0.5,144,422641165,-984259715,102,37.598419189453125,,,,756.0,34,2025-04-21 19:18:51,0.0,52.5,6.9,1,100.0,20,145,1347,60,144,0.0,1.0,56.0,690.0,0.0,33.0,31.0,0.0,3605.0,76
1745263132,1.6266666666666667,0.72,0.0133333333333333,1.381,0,200.09,0,0.0,0.0,692,112,0.0,628.40002,0,0.0,0,0,0,0.0,77,54,0.0,122,20778,walking,55,200.09,628.4000000000001,1.381,0.5,144,422641054,-984259848,105,36.75715637207031,,,,812.0,34,2025-04-21 19:18:52,0.0,52.5,7.03,1,100.0,20,145,1312,60,144,65465.0,1.0,56.0,692.0,0.0,34.0,31.0,0.0,3605.0,77
1745263133,1.653333333333333,0.72,0.0133333333333333,1.372,0,201.42999,0,0.0,0.0,692,112,0.0,628.40002,0,0.0,0,0,0,0.0,78,54,0.0,124,20884,walking,54,201.43,628.4000000000001,1.372,0.0,143,422640964,-984259935,103,36.230072021484375,,,,741.0,34,2025-04-21 19:18:53,1.4595471620559692,54.5,7.12,1,100.0,20,143,1303,60,143,3705.0,1.0,56.0,692.0,0.0,34.0,31.0,0.0,3605.0,78
1745263134,1.653333333333333,0.72,0.0133333333333333,1.362,0,202.78999,0,0.0,0.0,692,112,0.0,628.40002,0,0.0,0,0,0,0.0,79,54,0.0,124,20994,walking,54,202.79,628.4000000000001,1.362,0.5,143,422640826,-984260033,102,35.836055755615234,,,,721.0,34,2025-04-21 19:18:54,3.0412757396698,55.5,7.21,1,100.0,20,143,1294,60,143,65465.0,1.0,56.0,692.0,0.0,34.0,31.0,0.0,3605.0,79
1745263135,1.653333333333333,0.72,0.0133333333333333,1.362,0,204.24001,0,0.0,0.0,694,112,0.0,628.40002,0,0.0,0,0,0,0.0,80,54,0.0,124,21105,walking,55,204.24,628.4000000000001,1.362,0.0,142,422640705,-984260119,100,35.78257369995117,,,,707.0,34,2025-04-21 19:18:55,4.61757230758667,54.5,7.31,1,100.0,20,143,1294,60,142,46.0,1.0,56.0,694.0,0.0,34.0,31.0,0.0,3388.0,80
1745263136,1.68,0.72,0.0133333333333333,1.362,0,205.95,0,0.0,0.0,692,112,0.0,628.79999,0,0.0,0,0,0,0.0,81,54,0.0,126,21219,walking,55,205.95,628.8,1.362,0.5,142,422640549,-984260242,97,35.653194427490234,,,,708.0,34,2025-04-21 19:18:56,6.2679243087768555,54.5,7.4,1,100.0,20,143,1305,60,142,65465.0,1.0,56.0,692.0,0.0,34.0,31.0,0.0,3388.0,81
1745263137,1.6933333333333334,0.72,0.0133333333333333,1.362,0,207.74001,0,0.0,0.0,690,112,0.0,629.0,0,0.0,0,0,0,0.0,82,54,0.0,127,21336,walking,56,207.74,629.0,1.362,0.0,142,422640396,-984260365,95,36.37629699707031,,,,705.0,34,2025-04-21 19:18:57,8.399307250976562,54.5,7.4,1,100.0,20,142,1305,60,142,64507.0,1.0,56.0,690.0,0.0,34.0,31.0,0.0,3388.0,82
1745263138,1.72,0.72,0.0133333333333333,1.362,0,209.64,0,0.0,0.0,690,112,0.0,629.0,0,0.0,0,0,0,0.0,83,54,0.0,129,21459,walking,56,209.64,629.0,1.362,0.0,140,422640218,-984260497,96,36.95995330810547,,,,737.0,34,2025-04-21 19:18:58,8.29196834564209,54.5,7.31,1,100.0,20,142,1305,60,140,0.0,1.0,56.0,690.0,0.0,34.0,31.0,0.0,3388.0,83
1745263139,1.7466666666666666,0.72,0.0133333333333333,1.372,0,211.48,0,0.0,0.0,690,112,0.0,629.0,0,0.0,0,0,0,0.0,84,54,0.0,131,21585,walking,56,211.48,629.0,1.372,0.0,139,422640058,-984260636,97,37.46217346191406,,,,865.0,34,2025-04-21 19:18:59,6.539672374725342,53.5,7.12,1,100.0,20,140,1314,60,139,23355.0,1.0,56.0,690.0,0.0,34.0,31.0,0.0,3479.0,84
1745263140,1.7466666666666666,0.72,0.0266666666666666,1.39,0,213.23,0,0.0,0.0,686,112,0.0,629.40002,0,0.0,0,0,0,0.0,85,54,0.0,131,21714,walking,56,213.23,629.4000000000001,1.39,0.0,139,422639908,-984260740,104,36.78436279296875,,,,875.0,34,2025-04-21 19:19:00,4.6783013343811035,53.5,6.71,1,100.0,20,140,1332,60,139,54222.0,2.0,56.0,686.0,0.0,34.0,31.0,0.0,3479.0,85
1745263141,1.7333333333333334,0.72,0.0266666666666666,1.409,0,214.59,0,0.0,0.0,686,112,0.0,629.59998,0,0.0,0,0,0,0.0,86,54,0.0,130,21840,walking,56,214.59,629.5999999999999,1.409,0.0,138,422639750,-984260794,111,35.737998962402344,,,,900.0,34,2025-04-21 19:19:01,3.031846046447754,50.7,6.43,1,100.0,20,139,1349,60,138,0.0,2.0,56.0,686.0,0.0,34.0,31.0,0.0,3479.0,86
1745263142,1.72,0.72,0.0266666666666666,1.428,0,216.2,0,0.0,0.0,686,112,0.0,629.59998,0,0.0,0,0,0,0.0,87,54,0.0,129,21964,walking,56,216.2,629.5999999999999,1.428,0.0,138,422639589,-984260875,119,34.068572998046875,,,,911.0,34,2025-04-21 19:19:02,1.2742003202438354,49.7,6.12,1,,20,139,1382,60,138,0.0,2.0,56.0,686.0,0.0,34.0,31.0,0.0,3479.0,87
1745263143,1.7066666666666668,0.72,0.0266666666666666,1.437,0,217.75999,0,0.0,0.0,686,112,0.0,629.59998,0,0.0,0,0,0,0.0,88,54,0.0,128,22086,walking,56,217.76,629.5999999999999,1.437,0.0,138,422639432,-984260963,130,32.24595260620117,,,,903.0,34,2025-04-21 19:19:03,0.0,49.7,6.03,1,100.0,20,138,1391,60,138,0.0,2.0,56.0,686.0,0.0,34.0,31.0,0.0,3479.0,88
1745263144,1.68,0.72,0.0266666666666666,1.437,0,218.92,0,0.0,0.0,686,112,0.0,629.40002,0,0.0,0,0,0,0.0,89,54,0.0,126,22206,walking,56,218.92,629.4000000000001,1.437,0.0,137,422639348,-984261027,138,30.776887893676758,,,,883.0,34,2025-04-21 19:19:04,0.0,49.7,6.03,1,100.0,20,138,1391,60,137,0.0,2.0,56.0,686.0,0.0,34.0,31.0,0.0,3343.0,89
1745263145,1.68,0.72,0.0266666666666666,1.446,0,219.61,0,0.0,0.0,682,112,0.0,629.20001,0,0.0,0,0,0,0.0,90,54,0.0,126,22325,walking,56,219.61,629.2,1.446,0.5,138,422639259,-984261135,134,30.924175262451172,,,,863.0,34,2025-04-21 19:19:05,0.0,50.7,6.03,1,100.0,20,137,1400,60,138,0.0,2.0,56.0,682.0,0.0,34.0,31.0,0.0,3343.0,90
1745263146,1.64,0.72,0.0266666666666666,1.446,0,220.77,0,0.0,0.0,680,112,0.0,629.0,0,0.0,0,0,0,0.0,91,54,0.0,123,22445,walking,56,220.77,629.0,1.446,0.5,138,422639123,-984261218,130,31.514598846435547,,,,854.0,34,2025-04-21 19:19:06,0.0,51.7,6.12,1,100.0,20,137,1400,60,138,54222.0,2.0,56.0,680.0,0.0,34.0,31.0,0.0,3343.0,91
1745263147,1.6133333333333333,0.72,0.04,1.446,0,222.28,0,0.0,0.0,682,112,0.0,629.0,0,0.0,0,0,0,0.0,92,54,0.0,121,22569,walking,56,222.28,629.0,1.446,0.5,137,422638982,-984261276,124,32.64738082885742,,,,822.0,34,2025-04-21 19:19:07,0.0,51.7,6.25,1,100.0,20,138,1400,60,137,54222.0,3.0,56.0,682.0,0.0,34.0,31.0,0.0,3343.0,92
1745263148,1.6133333333333333,0.72,0.04,1.409,0,223.35001,0,0.0,0.0,682,112,0.0,629.0,0,0.0,0,0,0,0.0,93,54,0.0,121,22702,walking,56,223.35,629.0,1.409,0.0,137,422638860,-984261318,111,34.72164535522461,,,,611.0,34,2025-04-21 19:19:08,0.0,50.7,6.53,1,100.0,20,137,1364,60,137,0.0,3.0,56.0,682.0,0.0,34.0,31.0,0.0,3343.0,93
1745263149,1.586666666666667,0.72,0.04,1.39,0,224.72,0,0.0,0.0,684,112,0.0,629.0,0,0.0,0,0,0,0.0,94,54,0.0,119,22844,walking,56,224.72,629.0,1.39,0.5,136,422638728,-984261379,100,36.97463607788086,,,,640.0,34,2025-04-21 19:19:09,0.0,50.7,6.81,1,100.0,20,137,1346,60,136,54222.0,3.0,56.0,684.0,0.0,33.0,32.0,0.0,3343.0,94
1745263150,1.586666666666667,0.72,0.04,1.39,0,226.27,0,0.0,0.0,686,112,0.0,629.40002,0,0.0,0,0,0,0.0,95,54,0.0,119,22986,walking,56,226.27,629.4000000000001,1.39,0.5,135,422638592,-984261468,96,37.97160339355469,,,,644.0,34,2025-04-21 19:19:10,0.0,51.7,7.12,1,100.0,20,136,1346,60,135,54222.0,3.0,56.0,686.0,0.0,33.0,32.0,0.0,3449.0,95
1745263151,1.586666666666667,0.72,0.0533333333333333,1.381,0,227.71001,0,0.0,0.0,684,112,0.0,629.40002,0,0.0,0,0,0,0.0,96,54,0.0,119,23125,walking,56,227.71,629.4000000000001,1.381,0.5,135,422638471,-984261566,92,38.99809646606445,,,,653.0,34,2025-04-21 19:19:11,0.0,52.5,7.21,1,100.0,20,136,1359,60,135,0.0,4.0,56.0,684.0,0.0,33.0,32.0,0.0,3449.0,96
1745263152,1.586666666666667,0.72,0.0533333333333333,1.381,0,229.49001,0,0.0,0.0,684,112,0.0,629.40002,0,0.0,0,0,0,0.0,97,54,0.0,119,23260,walking,56,229.49,629.4000000000001,1.381,0.5,135,422638336,-984261687,88,39.938255310058594,,,,665.0,34,2025-04-21 19:19:12,0.0,52.5,7.21,1,100.0,20,135,1359,60,135,0.0,4.0,56.0,684.0,0.0,33.0,32.0,0.0,3449.0,97
1745263153,1.56,0.72,0.04,1.381,0,231.3,0,0.0,0.0,682,112,0.0,629.40002,0,0.0,0,0,0,0.0,98,54,0.0,117,23394,walking,56,231.3,629.4000000000001,1.381,0.5,135,422638192,-984261819,89,40.075801849365234,,,,676.0,34,2025-04-21 19:19:13,0.0,52.5,7.31,1,,20,135,1359,60,135,0.0,3.0,56.0,682.0,0.0,33.0,32.0,0.0,3449.0,98
1745263154,1.56,0.72,0.0533333333333333,1.381,0,233.19,0,0.0,0.0,678,112,0.0,629.59998,0,0.0,0,0,0,0.0,99,54,0.0,117,23532,walking,57,233.19,629.5999999999999,1.381,0.0,135,422638057,-984261987,99,36.93817138671875,,,,691.0,34,2025-04-21 19:19:14,0.0,53.5,7.31,1,100.0,20,135,1359,60,135,63480.0,4.0,56.0,678.0,0.0,33.0,32.0,0.0,3449.0,99
1745263155,1.5733333333333333,0.72,0.0533333333333333,1.39,0,234.98,0,0.0,0.0,678,114,0.0,629.59998,0,0.0,0,0,0,0.0,100,54,0.0,118,23677,walking,57,234.98,629.5999999999999,1.39,0.0,135,422637918,-984262146,109,34.14643859863281,,,,862.0,34,2025-04-21 19:19:15,0.0,54.5,7.12,1,100.0,20,135,1368,60,135,0.0,4.0,57.0,678.0,0.0,33.0,32.0,0.0,3480.0,100
1745263156,1.5733333333333333,0.72,0.0533333333333333,1.409,0,236.73,0,0.0,0.0,678,114,0.0,629.59998,0,0.0,0,0,0,0.0,101,54,0.0,118,23823,walking,57,236.73,629.5999999999999,1.409,0.0,134,422637770,-984262288,120,31.747638702392578,,,,881.0,34,2025-04-21 19:19:16,0.0,54.5,7.12,1,100.0,20,135,1400,60,134,0.0,4.0,57.0,678.0,0.0,33.0,32.0,0.0,3480.0,101
1745263157,1.6133333333333333,0.72,0.0533333333333333,1.428,0,238.34,0,0.0,0.0,678,114,0.0,629.40002,0,0.0,0,0,0,0.0,102,54,0.0,121,23967,walking,57,238.34,629.4000000000001,1.428,0.0,135,422637639,-984262454,122,31.80970001220703,,,,855.0,34,2025-04-21 19:19:17,0.0,55.5,6.9,1,,20,135,1419,60,135,0.0,4.0,57.0,678.0,0.0,33.0,32.0,0.0,3480.0,102
1745263158,1.6133333333333333,0.72,0.0533333333333333,1.446,0,239.53,0,0.0,0.0,678,114,0.0,629.40002,0,0.0,0,0,0,0.0,103,54,0.0,121,24102,walking,57,239.53,629.4000000000001,1.446,0.0,135,422637566,-984262556,133,30.046138763427734,,,,874.0,34,2025-04-21 19:19:18,0.0,55.5,6.81,1,100.0,20,135,1437,60,135,0.0,4.0,57.0,678.0,0.0,33.0,32.0,0.0,3480.0,103
1745263159,1.6,0.72,0.0533333333333333,1.456,0,241.17,0,0.0,0.0,674,114,0.0,629.40002,0,0.0,0,0,0,0.0,104,54,0.0,120,24230,walking,57,241.17,629.4000000000001,1.456,0.0,134,422637425,-984262728,126,31.79205894470215,,,,880.0,34,2025-04-21 19:19:19,0.0,55.5,6.71,1,100.0,20,135,1447,60,134,0.0,4.0,57.0,674.0,0.0,33.0,32.0,0.0,3501.0,104
1745263160,1.586666666666667,0.72,0.0266666666666666,1.456,0,242.63,0,0.0,0.0,666,114,0.0,629.20001,0,0.0,0,0,0,0.0,105,54,0.0,119,24354,walking,57,242.63,629.2,1.456,0.5,135,422637316,-984262881,117,34.11250686645508,,,,864.0,34,2025-04-21 19:19:20,0.0,55.5,6.71,1,100.0,20,135,1447,60,135,0.0,2.0,57.0,666.0,0.0,33.0,32.0,0.0,3501.0,105
1745263161,1.586666666666667,0.72,0.0266666666666666,1.465,0,244.34,0,0.0,0.0,666,114,0.0,629.20001,0,0.0,0,0,0,0.0,106,54,0.0,119,24476,walking,57,244.34,629.2,1.465,0.5,135,422637172,-984263013,110,36.58641052246094,,,,783.0,34,2025-04-21 19:19:21,0.0,55.5,6.62,1,100.0,20,135,1456,60,135,0.0,2.0,57.0,666.0,0.0,33.0,32.0,0.0,3501.0,106
1745263162,1.5733333333333333,0.72,0.0266666666666666,1.465,0,245.84,0,0.0,0.0,666,114,0.0,629.0,0,0.0,0,0,0,0.0,107,54,0.0,118,24594,walking,57,245.84,629.0,1.465,0.5,135,422637041,-984263151,109,36.466819763183594,,,,789.0,34,2025-04-21 19:19:22,0.0,54.5,6.71,1,100.0,20,135,1456,60,135,0.0,2.0,57.0,666.0,0.0,33.0,32.0,0.0,3501.0,107
1745263163,1.586666666666667,0.72,0.0266666666666666,1.465,0,247.14999,0,0.0,0.0,664,116,0.0,629.0,0,0.0,0,0,0,0.0,108,54,0.0,119,24712,walking,57,247.15,629.0,1.465,0.5,134,422636928,-984263281,102,38.92770004272461,,,,801.0,34,2025-04-21 19:19:23,0.0,54.5,6.62,1,100.0,20,135,1494,60,134,0.0,2.0,58.0,664.0,0.0,33.0,32.0,0.0,3501.0,108
1745263164,1.586666666666667,0.72,0.0266666666666666,1.474,0,248.31,0,0.0,0.0,662,116,0.0,629.0,0,0.0,0,0,0,0.0,109,54,0.0,119,24830,walking,57,248.31,629.0,1.474,0.5,134,422636805,-984263378,102,38.69548034667969,,,,807.0,34,2025-04-21 19:19:24,0.0,54.5,6.62,1,100.0,20,135,1504,60,134,64166.0,2.0,58.0,662.0,0.0,33.0,32.0,0.0,3436.0,109
1745263165,1.5733333333333333,0.72,0.0266666666666666,1.484,0,249.61,0,0.0,0.0,660,116,0.0,629.20001,0,0.0,0,0,0,0.0,110,54,0.0,118,24948,walking,57,249.61,629.2,1.484,0.5,134,422636693,-984263503,104,38.1158332824707,,,,802.0,34,2025-04-21 19:19:25,0.0,54.5,6.62,1,100.0,20,134,1513,60,134,0.0,2.0,58.0,660.0,0.0,33.0,32.0,0.0,3436.0,110
1745263166,1.5333333333333334,0.72,0.0266666666666666,1.484,0,251.08,0,0.0,0.0,660,116,0.0,629.20001,0,0.0,0,0,0,0.0,111,54,0.0,115,25065,walking,57,251.08,629.2,1.484,0.5,133,422636572,-984263624,103,38.060264587402344,,,,783.0,34,2025-04-21 19:19:26,0.0,53.5,6.71,1,100.0,20,134,1513,60,133,0.0,2.0,58.0,660.0,0.0,33.0,32.0,0.0,3436.0,111
1745263167,1.5066666666666666,0.72,0.0133333333333333,1.474,0,252.09,0,0.0,0.0,660,116,0.0,629.20001,0,0.0,0,0,0,0.0,112,54,0.0,113,25181,walking,57,252.09,629.2,1.474,0.5,134,422636486,-984263713,103,37.94047546386719,,,,762.0,34,2025-04-21 19:19:27,0.0,53.5,6.71,1,100.0,20,133,1504,60,134,0.0,1.0,58.0,660.0,0.0,33.0,32.0,0.0,3436.0,112
1745263168,1.4933333333333334,0.72,0.0133333333333333,1.465,0,253.2,0,0.0,0.0,658,116,0.0,629.20001,0,0.0,0,0,0,0.0,113,54,0.0,112,25296,walking,57,253.2,629.2,1.465,0.5,133,422636420,-984263842,103,38.00088882446289,,,,753.0,34,2025-04-21 19:19:28,0.0,53.5,6.81,1,100.0,20,134,1494,60,133,0.0,1.0,58.0,658.0,0.0,33.0,32.0,0.0,3436.0,113
1745263169,1.4933333333333334,0.72,0.0133333333333333,1.465,0,254.42999,0,0.0,0.0,660,116,0.0,629.20001,0,0.0,0,0,0,0.0,114,54,0.0,112,25408,walking,57,254.43,629.2,1.465,0.5,133,422636323,-984263941,101,38.401756286621094,,,,747.0,34,2025-04-21 19:19:29,0.0,53.5,6.9,1,100.0,20,134,1494,60,133,54222.0,1.0,58.0,660.0,0.0,33.0,32.0,0.0,3436.0,114
1745263170,1.48,0.72,0.0133333333333333,1.446,0,255.88,0,0.0,0.0,662,114,0.0,629.0,0,0.0,0,0,0,0.0,115,54,0.0,111,25518,walking,57,255.88,629.0,1.446,0.5,133,422636227,-984264137,106,36.66078186035156,,,,725.0,34,2025-04-21 19:19:30,0.0,53.5,7.03,1,100.0,20,133,1475,60,133,,1.0,57.0,662.0,0.0,33.0,32.0,0.0,3236.0,115
1745263171,1.48,0.72,0.0133333333333333,1.437,0,257.31,0,0.0,0.0,662,116,0.0,629.0,0,0.0,0,0,0,0.0,116,54,0.0,111,25625,walking,57,257.31,629.0,1.437,0.5,132,422636123,-984264225,104,36.78388977050781,,,,706.0,34,2025-04-21 19:19:31,0.0,52.5,7.03,1,100.0,20,133,1466,60,132,64779.0,1.0,58.0,662.0,0.0,33.0,32.0,0.0,3236.0,116
1745263172,1.4666666666666666,0.72,0.0266666666666666,1.437,0,258.66,0,0.0,0.0,660,116,0.0,629.0,0,0.0,0,0,0,0.0,117,54,0.0,110,25729,walking,57,258.66,629.0,1.437,0.0,131,422636029,-984264344,101,36.89903259277344,,,,700.0,34,2025-04-21 19:19:32,0.0,51.7,7.03,1,100.0,20,132,1466,60,131,64779.0,2.0,58.0,660.0,0.0,33.0,32.0,0.0,3236.0,117
