Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio
1745263263,1.6,0.72,0.04,1.512,0,396.26999,0,0,0,652,116,0,629.20001,0,0,0,0,0,0
1745263264,1.6,0.72,0.04,1.512,0,397.98999,0,0,0,652,116,0,629.20001,0,0,0,0,0,0
1745263265,1.64,0.72,0.02666666666666667,1.53,0,399.81,0,0,0,656,116,0,629,0,0,0,0,0,0
1745263266,1.68,0.72,0.02666666666666667,1.53,0,401.54001,0,0,0,660,116,0,629,0,0,0,0,0,0
1745263267,1.7066666666666668,0.72,0.02666666666666667,1.54,0,402.85001,0,0,0,660,116,0,629,0,0,0,0,0,0
1745263268,1.6933333333333334,0.72,0.02666666666666667,1.549,0,404.51001,0,0,0,660,114,0,629,0,0,0,0,0,0
1745263269,1.7066666666666668,0.72,0.013333333333333334,1.549,0,405.98001,0,0,0,662,114,0,629,0,0,0,0,0,0
1745263270,1.6933333333333334,0.72,0.013333333333333334,1.558,0,407.20999,0,0,0,666,114,0,629,0,0,0,0,0,0
1745263271,1.6933333333333334,0.72,0.013333333333333334,1.558,0,408.41,0,0,0,666,114,0,629,0,0,0,0,0,0
1745263272,1.68,0.72,0.013333333333333334,1.558,0,409.45001,0,0,0,666,114,0,629,0,0,0,0,0,0
1745263273,1.68,0.72,0.013333333333333334,1.549,0,410.51001,0,0,0,666,114,0,629,0,0,0,0,0,0
1745263274,1.6533333333333333,0.72,0.013333333333333334,1.54,0,411.63,0,0,0,668,114,0,629,0,0,0,0,0,0
1745263275,1.6266666666666667,0.72,0.013333333333333334,1.53,0,412.78,0,0,0,670,114,0,629,0,0,0,0,0,0
1745263276,1.6266666666666667,0.72,0.013333333333333334,1.521,0,414.54001,0,0,0,668,114,0,629,0,0,0,0,0,0
1745263277,1.6266666666666667,0.72,0.013333333333333334,1.512,0,416.01001,0,0,0,668,114,0,629,0,0,0,0,0,0
1745263278,1.6,0.72,0.013333333333333334,1.512,0,417.41,0,0,0,668,114,0,629,0,0,0,0,0,0
1745263279,1.6133333333333333,0.72,0.02666666666666667,1.512,0,418.94,0,0,0,672,114,0,629,0,0,0,0,0,0
1745263280,1.6,0.72,0.02666666666666667,1.512,0,420.48999,0,0,0,672,114,0,629.20001,0,0,0,0,0,0
1745263281,1.6,0.72,0.02666666666666667,1.502,0,422.10999,0,0,0,676,114,0,629.20001,0,0,0,0,0,0
1745263282,1.6133333333333333,0.72,0.02666666666666667,1.502,0,423.95999,0,0,0,676,114,0,629.20001,0,0,0,0,0,0
1745263283,1.5733333333333333,0.72,0.04,1.502,0,425.62,0,0,0,678,114,0,629.20001,0,0,0,0,0,0
1745263284,1.56,0.72,0.04,1.512,0,426.37,0,0,0,678,114,0,629.20001,0,0,0,0,0,0
1745263285,1.56,0.72,0.04,1.512,0,427.41,0,0,0,678,114,0,629.20001,0,0,0,0,0,0
1745263286,1.5733333333333333,0.72,0.02666666666666667,1.512,0,428.64001,0,0,0,684,114,0,629.20001,0,0,0,0,0,0
1745263287,1.5866666666666667,0.72,0.02666666666666667,1.493,0,430.09,0,0,0,684,112,0,629.20001,0,0,0,0,0,0
1745263288,1.6,0.72,0.02666666666666667,1.484,0,431.41,0,0,0,688,112,0,629.20001,0,0,0,0,0,0
1745263289,1.6133333333333333,0.72,0.013333333333333334,1.484,0,433.14999,0,0,0,686,112,0,629.40002,0,0,0,0,0,0
1745263290,1.6133333333333333,0.72,0.013333333333333334,1.474,0,434.67999,0,0,0,684,114,0,629.40002,0,0,0,0,0,0
1745263291,1.64,0.72,0.013333333333333334,1.474,0,435.98999,0,0,0,680,114,0,629.40002,0,0,0,0,0,0
1745263292,1.6533333333333333,0.72,0.013333333333333334,1.474,0,437.23001,0,0,0,680,114,0,629.59998,0,0,0,0,0,0
1745263293,1.6933333333333334,0.72,0.013333333333333334,1.474,0,438.5,0,0,0,676,114,0,629.59998,0,0,0,0,0,0
1745263294,1.72,0.72,0.013333333333333334,1.474,0,439.73999,0,0,0,670,114,0,629.79999,0,0,0,0,0,0
1745263295,1.72,0.72,0.013333333333333334,1.474,0,440.91,0,0,0,668,114,0,629.79999,0,0,0,0,0,0
1745263296,1.72,0.72,0.013333333333333334,1.465,0,442.07001,0,0,0,670,114,0,629.59998,0,0,0,0,0,0
1745263297,1.72,0.72,0.013333333333333334,1.465,0,443.48001,0,0,0,670,114,0,629.59998,0,0,0,0,0,0
1745263298,1.68,0.72,0,1.456,0,445.14999,0,0,0,670,114,0,629.59998,0,0,0,0,0,0
1745263299,1.64,0.72,0,1.446,0,446.85001,0,0,0,670,114,0,629.40002,0,0,0,0,0,0
1745263300,1.5866666666666667,0.72,0,1.446,0,448.67999,0,0,0,674,114,0,629.40002,0,0,0,0,0,0
1745263301,1.56,0.72,0,1.456,0,450.60999,0,0,0,674,114,0,629.40002,0,0,0,0,0,0
1745263302,1.5066666666666666,0.72,0,1.456,0,452.64999,0,0,0,674,114,0,629.40002,0,0,0,0,0,0
1745263303,1.4933333333333334,0.72,0,1.465,0,454.44,0,0,0,678,114,0,629.40002,0,0,0,0,0,0
1745263304,1.48,0.72,0,1.474,0,455.89001,0,0,0,678,114,0,629.40002,0,0,0,0,0,0
1745263305,1.4933333333333334,0.72,0,1.474,0,457.17001,0,0,0,678,114,0,629.40002,0,0,0,0,0,0
1745263306,1.48,0.72,0,1.484,0,458.64001,0,0,0,678,114,0,629.40002,0,0,0,0,0,0
1745263307,1.48,0.72,0,1.484,0,460.38,0,0,0,674,114,0,629.40002,0,0,0,0,0,0
1745263308,1.48,0.72,0,1.484,0,461.79001,0,0,0,674,114,0,629.40002,0,0,0,0,0,0
1745263309,1.48,0.72,0,1.484,0,462.31,0,0,0,674,114,0,629.40002,0,0,0,0,0,0
1745263310,1.5066666666666666,0.72,0,1.493,0,463.79001,0,0,0,670,116,0,629.20001,0,0,0,0,0,0
1745263311,1.5066666666666666,0.72,0,1.493,0,465.03,0,0,0,666,116,0,629.20001,0,0,0,0,0,0
1745263312,1.5333333333333334,0.72,0,1.465,0,466,0,0,0,662,116,0,629.20001,0,0,0,0,0,0
1745263313,1.5333333333333334,0.72,0,1.456,0,467.29001,0,0,0,662,116,0,629.20001,0,0,0,0,0,0
1745263314,1.5733333333333333,0.72,0,1.456,0,468.75,0,0,0,660,116,0,629.20001,0,0,0,0,0,0
1745263315,1.6,0.72,0,1.446,0,470.07001,0,0,0,662,116,0,629.20001,0,0,0,0,0,0
1745263316,1.6133333333333333,0.72,0,1.437,0,471.75,0,0,0,664,116,0,629.20001,0,0,0,0,0,0
1745263317,1.6533333333333333,0.72,0,1.437,0,473.45001,0,0,0,662,116,0,629.20001,0,0,0,0,0,0
1745263318,1.6533333333333333,0.72,0,1.437,0,474.88,0,0,0,662,116,0,629.20001,0,0,0,0,0,0
1745263319,1.68,0.72,0,1.437,0,476.39999,0,0,0,662,116,0,629.40002,0,0,0,0,0,0
1745263320,1.7066666666666668,0.72,0,1.446,0,477.92999,0,0,0,660,116,0,629.40002,0,0,0,0,0,0
1745263321,1.7333333333333334,0.72,0,1.446,0,479.34,0,0,0,660,116,0,629.40002,0,0,0,0,0,0
1745263322,1.7733333333333334,0.72,0,1.446,0,480.73001,0,0,0,658,116,0,629.40002,0,0,0,0,0,0
1745263323,1.8,0.7333333333333333,0,1.446,0,482.37,0,0,0,658,116,0,629.40002,0,0,0,0,0,0
1745263324,1.7733333333333334,0.7333333333333333,0,1.446,0,484.19,0,0,0,654,116,0,629.40002,0,0,0,0,0,0
1745263325,1.7466666666666666,0.7333333333333333,0,1.446,0,485.76001,0,0,0,648,116,0,629.59998,0,0,0,0,0,0
1745263326,1.7333333333333334,0.7333333333333333,0,1.456,0,487.54999,0,0,0,648,118,0,629.59998,0,0,0,0,0,0
1745263327,1.7333333333333334,0.7333333333333333,0,1.474,0,489.26001,0,0,0,648,118,0,629.59998,0,0,0,0,0,0
1745263328,1.7066666666666668,0.7333333333333333,0,1.474,0,490.89999,0,0,0,648,118,0,629.59998,0,0,0,0,0,0
1745263329,1.6933333333333334,0.7333333333333333,0,1.484,0,492.63,0,0,0,644,118,0,629.59998,0,0,0,0,0,0
1745263330,1.68,0.7333333333333333,0,1.493,0,494.22,0,0,0,644,118,0,629.59998,0,0,0,0,0,0
1745263331,1.6666666666666667,0.7333333333333333,0,1.493,0,495.5,0,0,0,644,118,0,629.59998,0,0,0,0,0,0
1745263332,1.64,0.7333333333333333,0,1.502,0,497.12,0,0,0,644,118,0,629.59998,0,0,0,0,0,0
1745263333,1.6266666666666667,0.7333333333333333,0,1.502,0,498.94,0,0,0,644,118,0,629.59998,0,0,0,0,0,0
1745263334,1.6266666666666667,0.7333333333333333,0,1.512,0,500.82999,0,0,0,644,118,0,629.59998,0,0,0,0,0,0
1745263335,1.64,0.7333333333333333,0,1.512,0,502.60999,0,0,0,644,116,0,629.40002,0,0,0,0,0,0
1745263336,1.64,0.7333333333333333,0,1.521,0,504.20999,0,0,0,650,116,0,629.40002,0,0,0,0,0,0
1745263337,1.6533333333333333,0.7333333333333333,0,1.53,0,505.66,0,0,0,650,116,0,629.40002,0,0,0,0,0,0
1745263338,1.64,0.7333333333333333,0,1.54,0,507.22,0,0,0,650,116,0,629.40002,0,0,0,0,0,0
1745263339,1.6266666666666667,0.7333333333333333,0,1.54,0,509.14999,0,0,0,650,116,0,629.40002,0,0,0,0,0,0
1745263340,1.6133333333333333,0.7333333333333333,0,1.54,0,510.87,0,0,0,650,116,0,629.40002,0,0,0,0,0,0
1745263341,1.6,0.7333333333333333,0,1.558,0,512.41998,0,0,0,648,118,0,629.40002,0,0,0,0,0,0
1745263342,1.6,0.7333333333333333,0,1.558,0,513.63,0,0,0,648,118,0,629.40002,0,0,0,0,0,0
1745263343,1.6,0.7333333333333333,0,1.568,0,515.32001,0,0,0,648,118,0,629.40002,0,0,0,0,0,0
1745263344,1.6,0.7333333333333333,0,1.568,0,516.76001,0,0,0,648,118,0,629.40002,0,0,0,0,0,0
1745263345,1.6,0.7333333333333333,0,1.568,0,518.23999,0,0,0,648,118,0,629.40002,0,0,0,0,0,0
1745263346,1.6,0.7333333333333333,0,1.558,0,519.66998,0,0,0,648,118,0,629.40002,0,0,0,0,0,0
1745263347,1.6,0.7333333333333333,0,1.558,0,521.15997,0,0,0,648,116,0,629.40002,0,0,0,0,0,0
1745263348,1.5866666666666667,0.7333333333333333,0,1.558,0,521.96002,0,0,0,652,116,0,629.40002,0,0,0,0,0,0
1745263349,1.5866666666666667,0.7333333333333333,0,1.558,0,522.96997,0,0,0,652,116,0,629.40002,0,0,0,0,0,0
1745263350,1.5733333333333333,0.72,0,1.558,0,524.42999,0,0,0,652,116,0,629.40002,0,0,0,0,0,0
1745263351,1.6133333333333333,0.72,0,1.53,0,525.97998,0,0,0,654,116,0,629.40002,0,0,0,0,0,0
1745263352,1.6133333333333333,0.7333333333333333,0,1.512,0,527.26001,0,0,0,652,116,0,629.40002,0,0,0,0,0,0
1745263353,1.6,0.7333333333333333,0,1.502,0,528.66998,0,0,0,654,116,0,629.40002,0,0,0,0,0,0
1745263354,1.56,0.7333333333333333,0,1.502,0,530.21002,0,0,0,654,116,0,629.40002,0,0,0,0,0,0
1745263355,1.56,0.72,0,1.493,0,531.62,0,0,0,654,116,0,629.40002,0,0,0,0,0,0
1745263356,1.56,0.72,0,1.493,0,532.90997,0,0,0,658,116,0,629.40002,0,0,0,0,0,0
1745263357,1.56,0.72,0,1.484,0,534.03003,0,0,0,658,116,0,629.40002,0,0,0,0,0,0
1745263358,1.56,0.72,0,1.484,0,535.54999,0,0,0,658,116,0,629.20001,0,0,0,0,0,0
1745263359,1.56,0.72,0,1.474,0,537.06,0,0,0,658,116,0,629.20001,0,0,0,0,0,0
1745263360,1.5733333333333333,0.72,0,1.465,0,538.71002,0,0,0,660,116,0,629.20001,0,0,0,0,0,0
1745263361,1.56,0.72,0,1.465,0,540.09998,0,0,0,658,116,0,629.20001,0,0,0,0,0,0
1745263362,1.56,0.72,0,1.465,0,541.89001,0,0,0,658,116,0,629.20001,0,0,0,0,0,0
1745263363,1.5466666666666666,0.72,0,1.465,0,543.22998,0,0,0,658,116,0,629.20001,0,0,0,0,0,0
1745263364,1.5733333333333333,0.72,0,1.465,0,544.82001,0,0,0,658,116,0,629.20001,0,0,0,0,0,0
1745263365,1.5733333333333333,0.72,0,1.474,0,546.38,0,0,0,656,116,0,629.20001,0,0,0,0,0,0
1745263366,1.6,0.72,0,1.474,0,548.19,0,0,0,654,116,0,629.20001,0,0,0,0,0,0
1745263367,1.6133333333333333,0.7333333333333333,0,1.474,0,550.25,0,0,0,654,118,0,629.20001,0,0,0,0,0,0
1745263368,1.6133333333333333,0.7333333333333333,0,1.474,0,552.03003,0,0,0,654,118,0,629,0,0,0,0,0,0
1745263369,1.6266666666666667,0.7333333333333333,0,1.484,0,554.07001,0,0,0,650,118,0,629,0,0,0,0,0,0
1745263370,1.6266666666666667,0.7333333333333333,0,1.493,0,555.41998,0,0,0,644,118,0,629,0,0,0,0,0,0
1745263371,1.6533333333333333,0.7333333333333333,0,1.493,0,557.03998,0,0,0,644,118,0,629,0,0,0,0,0,0
1745263372,1.6533333333333333,0.7333333333333333,0,1.502,0,558.91998,0,0,0,644,118,0,629,0,0,0,0,0,0
1745263373,1.68,0.7333333333333333,0,1.502,0,560.60999,0,0,0,644,118,0,629,0,0,0,0,0,0
1745263374,1.68,0.7333333333333333,0,1.512,0,562.13,0,0,0,648,118,0,629,0,0,0,0,0,0
1745263375,1.6933333333333334,0.7333333333333333,0,1.512,0,563.59998,0,0,0,648,118,0,629,0,0,0,0,0,0
1745263376,1.68,0.7333333333333333,0,1.521,0,565.20001,0,0,0,646,118,0,629,0,0,0,0,0,0
1745263377,1.68,0.7333333333333333,0,1.521,0,567.03003,0,0,0,646,118,0,629,0,0,0,0,0,0
1745263378,1.68,0.7333333333333333,0,1.521,0,568.65002,0,0,0,646,118,0,629,0,0,0,0,0,0
1745263379,1.68,0.7333333333333333,0,1.521,0,570.20001,0,0,0,648,118,0,629,0,0,0,0,0,0
1745263380,1.6533333333333333,0.7333333333333333,0,1.53,0,572,0,0,0,652,118,0,629,0,0,0,0,0,0
1745263381,1.64,0.7333333333333333,0,1.53,0,573.14001,0,0,0,650,118,0,629,0,0,0,0,0,0
1745263382,1.64,0.7333333333333333,0,1.54,0,574.75,0,0,0,650,118,0,629,0,0,0,0,0,0
1745263383,1.6266666666666667,0.7333333333333333,0,1.54,0,576.60999,0,0,0,650,118,0,629,0,0,0,0,0,0
1745263384,1.6133333333333333,0.7333333333333333,0,1.54,0,578.28998,0,0,0,648,118,0,629,0,0,0,0,0,0
1745263385,1.6,0.7333333333333333,0,1.54,0,579.90002,0,0,0,648,118,0,629,0,0,0,0,0,0
1745263386,1.6,0.7333333333333333,0,1.549,0,581.47998,0,0,0,646,118,0,629,0,0,0,0,0,0
1745263387,1.6,0.7333333333333333,0,1.549,0,583,0,0,0,646,118,0,629,0,0,0,0,0,0
1745263388,1.6,0.7333333333333333,0,1.549,0,584,0,0,0,646,118,0,629,0,0,0,0,0,0
1745263389,1.5866666666666667,0.7333333333333333,0,1.558,0,585.47998,0,0,0,642,118,0,629,0,0,0,0,0,0
1745263390,1.5866666666666667,0.7333333333333333,0,1.558,0,587.06,0,0,0,642,118,0,628.79999,0,0,0,0,0,0
1745263391,1.5866666666666667,0.7333333333333333,0,1.549,0,588.84998,0,0,0,642,118,0,628.79999,0,0,0,0,0,0
1745263392,1.5733333333333333,0.7333333333333333,0,1.549,0,590.47998,0,0,0,642,118,0,628.79999,0,0,0,0,0,0
1745263393,1.5866666666666667,0.7333333333333333,0,1.549,0,592.23999,0,0,0,642,118,0,628.79999,0,0,0,0,0,0
1745263394,1.6,0.7333333333333333,0,1.549,0,593.87,0,0,0,640,118,0,628.79999,0,0,0,0,0,0
1745263395,1.6133333333333333,0.7333333333333333,0,1.558,0,595.15002,0,0,0,640,118,0,628.79999,0,0,0,0,0,0
1745263396,1.6133333333333333,0.7333333333333333,0,1.558,0,596.77002,0,0,0,640,118,0,628.79999,0,0,0,0,0,0
1745263397,1.6133333333333333,0.7333333333333333,0,1.558,0,598.21997,0,0,0,640,118,0,628.79999,0,0,0,0,0,0
1745263398,1.6266666666666667,0.7333333333333333,0,1.558,0,599.58002,0,0,0,644,118,0,629,0,0,0,0,0,0
1745263399,1.6533333333333333,0.7333333333333333,0,1.558,0,600.78003,0,0,0,644,118,0,629,0,0,0,0,0,0
1745263400,1.68,0.7333333333333333,0,1.558,0,602.27002,0,0,0,648,118,0,629,0,0,0,0,0,0
1745263401,1.68,0.7333333333333333,0,1.558,0,603.34003,0,0,0,646,118,0,629,0,0,0,0,0,0
1745263402,1.7066666666666668,0.7333333333333333,0,1.549,0,604.94,0,0,0,644,118,0,629.20001,0,0,0,0,0,0
1745263403,1.7066666666666668,0.7333333333333333,0,1.549,0,606.46002,0,0,0,644,118,0,629.20001,0,0,0,0,0,0
1745263404,1.7066666666666668,0.7333333333333333,0,1.54,0,607.95001,0,0,0,644,118,0,629.20001,0,0,0,0,0,0
1745263405,1.6933333333333334,0.7333333333333333,0,1.54,0,609.51001,0,0,0,646,118,0,629.20001,0,0,0,0,0,0
1745263406,1.68,0.7333333333333333,0,1.54,0,611.34998,0,0,0,646,116,0,629.20001,0,0,0,0,0,0
1745263407,1.6533333333333333,0.7333333333333333,0,1.54,0,612.91998,0,0,0,646,116,0,629.20001,0,0,0,0,0,0
1745263408,1.64,0.7333333333333333,0,1.54,0,614.33002,0,0,0,650,116,0,629.20001,0,0,0,0,0,0
1745263409,1.6133333333333333,0.7333333333333333,0,1.54,0,615.67999,0,0,0,648,116,0,629,0,0,0,0,0,0
1745263410,1.5866666666666667,0.72,0,1.54,0,617.15002,0,0,0,648,116,0,629,0,0,0,0,0,0
1745263411,1.5733333333333333,0.72,0,1.54,0,618.42999,0,0,0,648,116,0,629,0,0,0,0,0,0
1745263412,1.5733333333333333,0.72,0,1.54,0,620.06,0,0,0,652,116,0,629,0,0,0,0,0,0
1745263413,1.5866666666666667,0.72,0,1.54,0,621.47998,0,0,0,650,116,0,629,0,0,0,0,0,0
1745263414,1.5866666666666667,0.7333333333333333,0,1.54,0,623.28003,0,0,0,650,116,0,629,0,0,0,0,0,0
1745263415,1.5733333333333333,0.7333333333333333,0,1.54,0,624.51001,0,0,0,646,116,0,629,0,0,0,0,0,0
1745263416,1.56,0.7333333333333333,0,1.54,0,626.10999,0,0,0,648,116,0,629,0,0,0,0,0,0
1745263417,1.56,0.7333333333333333,0,1.54,0,627.82001,0,0,0,648,116,0,629,0,0,0,0,0,0
1745263418,1.5733333333333333,0.7333333333333333,0,1.54,0,629.34998,0,0,0,646,118,0,629,0,0,0,0,0,0
1745263419,1.56,0.7333333333333333,0,1.54,0,631,0,0,0,646,118,0,629,0,0,0,0,0,0
1745263420,1.56,0.7333333333333333,0,1.54,0,632.53003,0,0,0,644,118,0,628.79999,0,0,0,0,0,0
1745263421,1.56,0.7333333333333333,0,1.54,0,634.40002,0,0,0,644,118,0,628.79999,0,0,0,0,0,0
1745263422,1.5733333333333333,0.7333333333333333,0,1.54,0,636.28003,0,0,0,642,118,0,628.79999,0,0,0,0,0,0
1745263423,1.56,0.7333333333333333,0,1.54,0,638.10999,0,0,0,644,118,0,628.79999,0,0,0,0,0,0
1745263424,1.5733333333333333,0.7333333333333333,0,1.549,0,639.85999,0,0,0,644,118,0,628.79999,0,0,0,0,0,0
1745263425,1.5733333333333333,0.7333333333333333,0,1.558,0,641.08002,0,0,0,650,118,0,628.79999,0,0,0,0,0,0
1745263426,1.6,0.7333333333333333,0,1.558,0,642.58002,0,0,0,648,118,0,629,0,0,0,0,0,0
1745263427,1.6,0.7333333333333333,0,1.558,0,644,0,0,0,646,118,0,629,0,0,0,0,0,0
1745263428,1.6,0.7333333333333333,0,1.558,0,645.59003,0,0,0,646,118,0,629,0,0,0,0,0,0
1745263429,1.6133333333333333,0.7333333333333333,0,1.558,0,647.23999,0,0,0,646,118,0,628.79999,0,0,0,0,0,0
1745263430,1.6266666666666667,0.7333333333333333,0,1.558,0,649.20001,0,0,0,652,118,0,628.79999,0,0,0,0,0,0
1745263431,1.64,0.7333333333333333,0,1.558,0,650.78003,0,0,0,652,118,0,628.79999,0,0,0,0,0,0
1745263432,1.64,0.7333333333333333,0,1.568,0,652.14001,0,0,0,650,118,0,628.59998,0,0,0,0,0,0
1745263433,1.6533333333333333,0.7333333333333333,0,1.577,0,653.5,0,0,0,654,118,0,628.59998,0,0,0,0,0,0
1745263434,1.64,0.7333333333333333,0,1.577,0,655.02002,0,0,0,652,118,0,628.59998,0,0,0,0,0,0
1745263435,1.6266666666666667,0.7333333333333333,0,1.568,0,656.59998,0,0,0,650,118,0,628.59998,0,0,0,0,0,0
1745263436,1.6,0.7333333333333333,0,1.568,0,658.10999,0,0,0,650,118,0,628.59998,0,0,0,0,0,0
1745263437,1.5733333333333333,0.7333333333333333,0,1.568,0,659.70001,0,0,0,652,118,0,628.59998,0,0,0,0,0,0
1745263438,1.56,0.7333333333333333,0,1.568,0,661.21002,0,0,0,652,118,0,628.59998,0,0,0,0,0,0
1745263439,1.5466666666666666,0.7333333333333333,0,1.568,0,662.59998,0,0,0,652,118,0,628.59998,0,0,0,0,0,0
1745263440,1.5466666666666666,0.7333333333333333,0,1.568,0,663.85999,0,0,0,654,118,0,628.59998,0,0,0,0,0,0
1745263441,1.5466666666666666,0.7333333333333333,0,1.568,0,665.33002,0,0,0,654,116,0,628.59998,0,0,0,0,0,0
1745263442,1.5333333333333334,0.7333333333333333,0,1.568,0,666.78998,0,0,0,654,116,0,628.59998,0,0,0,0,0,0
1745263443,1.5466666666666666,0.7333333333333333,0,1.558,0,668.03003,0,0,0,654,116,0,628.59998,0,0,0,0,0,0
1745263444,1.5466666666666666,0.7333333333333333,0,1.558,0,669.40997,0,0,0,650,116,0,628.59998,0,0,0,0,0,0
1745263445,1.5466666666666666,0.7333333333333333,0,1.558,0,670.67999,0,0,0,650,118,0,628.59998,0,0,0,0,0,0
1745263446,1.5466666666666666,0.7333333333333333,0,1.549,0,671.96997,0,0,0,650,118,0,628.59998,0,0,0,0,0,0
1745263447,1.56,0.7333333333333333,0,1.549,0,673.21997,0,0,0,652,118,0,628.59998,0,0,0,0,0,0
1745263448,1.6,0.72,0,1.54,0,674.82001,0,0,0,652,116,0,628.59998,0,0,0,0,0,0
1745263449,1.6133333333333333,0.72,0,1.54,0,676.40997,0,0,0,650,116,0,628.59998,0,0,0,0,0,0
1745263450,1.6133333333333333,0.7333333333333333,0,1.53,0,677.72998,0,0,0,650,118,0,628.59998,0,0,0,0,0,0
1745263451,1.6133333333333333,0.7333333333333333,0,1.53,0,679.29999,0,0,0,648,118,0,628.59998,0,0,0,0,0,0
1745263452,1.6,0.7333333333333333,0,1.53,0,680.65002,0,0,0,648,118,0,628.59998,0,0,0,0,0,0
1745263453,1.6,0.7333333333333333,0,1.53,0,682.16998,0,0,0,650,118,0,628.59998,0,0,0,0,0,0
1745263454,1.6,0.7333333333333333,0,1.53,0,683.84003,0,0,0,650,116,0,628.59998,0,0,0,0,0,0
1745263455,1.6,0.7333333333333333,0,1.53,0,685.78003,0,0,0,650,116,0,628.79999,0,0,0,0,0,0
1745263456,1.5866666666666667,0.7333333333333333,0,1.53,0,687.53998,0,0,0,652,118,0,628.79999,0,0,0,0,0,0
1745263457,1.6,0.7333333333333333,0,1.53,0,689.15002,0,0,0,650,118,0,628.79999,0,0,0,0,0,0
1745263458,1.6,0.7333333333333333,0,1.53,0,690.73999,0,0,0,648,118,0,628.79999,0,0,0,0,0,0
1745263459,1.6,0.7333333333333333,0,1.54,0,692.52002,0,0,0,650,118,0,628.79999,0,0,0,0,0,0
1745263460,1.5866666666666667,0.7333333333333333,0,1.54,0,693.98999,0,0,0,650,118,0,628.79999,0,0,0,0,0,0
1745263461,1.6133333333333333,0.7333333333333333,0.013333333333333334,1.54,0,695.48999,0,0,0,652,118,0,629.20001,0,0,0,0,0,0
1745263462,1.6133333333333333,0.7333333333333333,0.013333333333333334,1.549,0,696.91998,0,0,0,654,118,0,629.40002,0,0,0,0,0,0
1745263463,1.6,0.72,0.013333333333333334,1.549,0,698.51001,0,0,0,654,116,0,629.40002,0,0,0,0,0,0
1745263464,1.5866666666666667,0.72,0.013333333333333334,1.549,0,699.95001,0,0,0,654,116,0,629.40002,0,0,0,0,0,0
1745263465,1.5733333333333333,0.72,0.013333333333333334,1.549,0,700.87,0,0,0,654,116,0,629.40002,0,0,0,0,0,0
1745263466,1.5733333333333333,0.72,0.013333333333333334,1.549,0,702.15997,0,0,0,660,116,0,629.20001,0,0,0,0,0,0
1745263467,1.5733333333333333,0.72,0.013333333333333334,1.549,0,703.58002,0,0,0,660,116,0,629.20001,0,0,0,0,0,0
1745263468,1.5733333333333333,0.72,0.013333333333333334,1.53,0,704.96002,0,0,0,662,116,0,629.20001,0,0,0,0,0,0
1745263469,1.5733333333333333,0.72,0.013333333333333334,1.53,0,706.66998,0,0,0,662,116,0,629.20001,0,0,0,0,0,0
1745263470,1.56,0.72,0.013333333333333334,1.53,0,708.33002,0,0,0,660,116,0,629.20001,0,0,0,0,0,0
1745263471,1.56,0.72,0.013333333333333334,1.53,0,709.96002,0,0,0,662,116,0,629.20001,0,0,0,0,0,0
1745263472,1.56,0.72,0.013333333333333334,1.53,0,711.46002,0,0,0,662,116,0,629.20001,0,0,0,0,0,0
1745263473,1.5466666666666666,0.72,0.013333333333333334,1.53,0,712.76001,0,0,0,662,116,0,629.20001,0,0,0,0,0,0
1745263474,1.5333333333333334,0.72,0.013333333333333334,1.53,0,713.83002,0,0,0,668,114,0,629.20001,0,0,0,0,0,0
1745263475,1.5333333333333334,0.72,0.013333333333333334,1.53,0,715.13,0,0,0,668,114,0,629.40002,0,0,0,0,0,0
1745263476,1.5066666666666666,0.72,0.013333333333333334,1.521,0,716.02002,0,0,0,668,114,0,629.40002,0,0,0,0,0,0
1745263477,1.5066666666666666,0.72,0,1.521,0,717.17999,0,0,0,674,114,0,629.40002,0,0,0,0,0,0
1745263478,1.4933333333333334,0.72,0.013333333333333334,1.512,0,718.40002,0,0,0,678,114,0,629.40002,0,0,0,0,0,0
1745263479,1.4666666666666666,0.72,0.013333333333333334,1.502,0,719.92999,0,0,0,684,114,0,629.40002,0,0,0,0,0,0
1745263480,1.4666666666666666,0.72,0.013333333333333334,1.502,0,721.78998,0,0,0,684,112,0,629.40002,0,0,0,0,0,0
1745263481,1.4666666666666666,0.72,0.013333333333333334,1.493,0,723.92999,0,0,0,686,112,0,629.40002,0,0,0,0,0,0
1745263482,1.48,0.72,0.013333333333333334,1.493,0,726.06,0,0,0,686,112,0,629.40002,0,0,0,0,0,0
1745263483,1.4666666666666666,0.72,0.013333333333333334,1.493,0,727.90997,0,0,0,686,112,0,629.40002,0,0,0,0,0,0
1745263484,1.48,0.72,0.013333333333333334,1.502,0,729.15997,0,0,0,688,112,0,629.40002,0,0,0,0,0,0
1745263485,1.48,0.72,0.013333333333333334,1.521,0,730.44,0,0,0,688,112,0,629.59998,0,0,0,0,0,0
1745263486,1.4933333333333334,0.72,0.013333333333333334,1.521,0,732.26001,0,0,0,688,112,0,629.59998,0,0,0,0,0,0
1745263487,1.5066666666666666,0.72,0.013333333333333334,1.521,0,733.60999,0,0,0,686,112,0,629.79999,0,0,0,0,0,0
